trace_id,tool_name,arguments,result
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.180245"",""end_lon"":""113.297041"",""end_name"":""广州市白云山风景名胜区"",""mode"":""fixed_end"",""start_lat"":""23.12705"",""start_lon"":""113.24693"",""start_name"":""陈家祠"",""via_names"":""永庆坊,沙面岛,上下九商业步行街,西华路,广州圣心大教堂,北京路步行街,大佛寺,花城广场,珠江新城,广州塔,珠江夜游,南越王博物院(王宫展区),越秀公园,东山口(地铁站),广东省博物馆,海心桥,广州市白云山风景名胜区"",""via_points"":""113.237495,23.114821;113.244707,23.106802;113.24794,23.11467;113.250654,23.130413;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.324593,23.120498;113.326525,23.125975;113.324521,23.106428;113.271155,23.114704;113.269853,23.126878;113.265561,23.140096;23.124401,113.296354;113.326369,23.114763;113.31951,23.107118;113.297041,23.180245""}","{""optimal_visit_order"":[{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""start"",""index"":0},{""poi_name"":""西华路"",""lat"":23.130413,""lon"":113.250654,""type"":""via"",""index"":1},{""poi_name"":""上下九商业步行街"",""lat"":23.11467,""lon"":113.24794,""type"":""via"",""index"":2},{""poi_name"":""沙面岛"",""lat"":23.106802,""lon"":113.244707,""type"":""via"",""index"":3},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":4},{""poi_name"":""广州圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":5},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":6},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":7},{""poi_name"":""南越王博物院(王宫展区)"",""lat"":23.126878,""lon"":113.269853,""type"":""via"",""index"":8},{""poi_name"":""珠江夜游"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":9},{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""via"",""index"":10},{""poi_name"":""广州市白云山风景名胜区"",""lat"":23.180245,""lon"":113.297041,""type"":""via"",""index"":11},{""poi_name"":""珠江新城"",""lat"":23.125975,""lon"":113.326525,""type"":""via"",""index"":12},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":13},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":14},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""via"",""index"":15},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":16},{""poi_name"":""东山口(地铁站)"",""lat"":113.296354,""lon"":23.124401,""type"":""via"",""index"":17},{""poi_name"":""广州市白云山风景名胜区"",""lat"":23.180245,""lon"":113.297041,""type"":""end"",""index"":18}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.157"",""end_lon"":""113.277"",""end_name"":""白云山景区"",""mode"":null,""start_lat"":""23.12705"",""start_lon"":""113.24693"",""start_name"":""陈家祠"",""via_names"":""永庆坊,沙面岛,上下九步行街,西华路,广州圣心大教堂,北京路步行街,大佛寺,花城广场,珠江新城,广州塔,珠江夜游(天字码头),南越王博物馆,越秀公园,东山口,广东省博物馆,海心桥,白云山景区"",""via_points"":""113.237495,23.114821;113.24445,23.10781;113.243,23.118;113.241,23.125;113.254,23.115;113.267,23.124;113.267,23.124;113.321,23.117;113.321,23.119;113.319,23.106;113.278,23.109;113.265,23.136;113.264,23.140;113.293,23.126;113.317,23.119;113.324,23.112;113.277,23.157""}","{""optimal_visit_order"":[{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""start"",""index"":0},{""poi_name"":""西华路"",""lat"":23.125,""lon"":113.241,""type"":""via"",""index"":1},{""poi_name"":""上下九步行街"",""lat"":23.118,""lon"":113.243,""type"":""via"",""index"":2},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":3},{""poi_name"":""沙面岛"",""lat"":23.10781,""lon"":113.24445,""type"":""via"",""index"":4},{""poi_name"":""广州圣心大教堂"",""lat"":23.115,""lon"":113.254,""type"":""via"",""index"":5},{""poi_name"":""北京路步行街"",""lat"":23.124,""lon"":113.267,""type"":""via"",""index"":6},{""poi_name"":""大佛寺"",""lat"":23.124,""lon"":113.267,""type"":""via"",""index"":7},{""poi_name"":""南越王博物馆"",""lat"":23.136,""lon"":113.265,""type"":""via"",""index"":8},{""poi_name"":""越秀公园"",""lat"":23.14,""lon"":113.264,""type"":""via"",""index"":9},{""poi_name"":""白云山景区"",""lat"":23.157,""lon"":113.277,""type"":""via"",""index"":10},{""poi_name"":""东山口"",""lat"":23.126,""lon"":113.293,""type"":""via"",""index"":11},{""poi_name"":""珠江夜游(天字码头)"",""lat"":23.109,""lon"":113.278,""type"":""via"",""index"":12},{""poi_name"":""广东省博物馆"",""lat"":23.119,""lon"":113.317,""type"":""via"",""index"":13},{""poi_name"":""珠江新城"",""lat"":23.119,""lon"":113.321,""type"":""via"",""index"":14},{""poi_name"":""花城广场"",""lat"":23.117,""lon"":113.321,""type"":""via"",""index"":15},{""poi_name"":""海心桥"",""lat"":23.112,""lon"":113.324,""type"":""via"",""index"":16},{""poi_name"":""广州塔"",""lat"":23.106,""lon"":113.319,""type"":""via"",""index"":17},{""poi_name"":""白云山景区"",""lat"":23.157,""lon"":113.277,""type"":""end"",""index"":18}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.180245"",""end_lon"":""113.297041"",""end_name"":""白云山"",""mode"":""fixed_end"",""start_lat"":""23.12705"",""start_lon"":""113.24693"",""start_name"":""陈家祠"",""via_names"":""永庆坊,沙面岛,上下九步行街,西华路,圣心大教堂,北京路步行街,大佛寺,花城广场,珠江新城,广州塔,珠江夜游天字码头,南越王博物院,越秀公园,东山口,广东省博物馆,海心桥"",""via_points"":""113.237495,23.114821;113.24445,23.10781;113.24794,23.11467;113.250654,23.130413;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.324593,23.120498;113.326525,23.125975;113.324521,23.106428;113.271155,23.114704;113.269853,23.126878;113.265561,23.140096;113.296581,23.123309;113.326369,23.114763;113.31951,23.107118""}","{""optimal_visit_order"":[{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""start"",""index"":0},{""poi_name"":""西华路"",""lat"":23.130413,""lon"":113.250654,""type"":""via"",""index"":1},{""poi_name"":""上下九步行街"",""lat"":23.11467,""lon"":113.24794,""type"":""via"",""index"":2},{""poi_name"":""沙面岛"",""lat"":23.10781,""lon"":113.24445,""type"":""via"",""index"":3},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":4},{""poi_name"":""圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":5},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":6},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":7},{""poi_name"":""南越王博物院"",""lat"":23.126878,""lon"":113.269853,""type"":""via"",""index"":8},{""poi_name"":""珠江夜游天字码头"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":9},{""poi_name"":""东山口"",""lat"":23.123309,""lon"":113.296581,""type"":""via"",""index"":10},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":11},{""poi_name"":""珠江新城"",""lat"":23.125975,""lon"":113.326525,""type"":""via"",""index"":12},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":13},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""via"",""index"":14},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":15},{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""via"",""index"":16},{""poi_name"":""白云山"",""lat"":23.180245,""lon"":113.297041,""type"":""end"",""index"":17}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.00266"",""end_lon"":""113.315593"",""end_name"":""长隆野生动物世界"",""mode"":""fixed_end"",""start_lat"":""23.180245"",""start_lon"":""113.297041"",""start_name"":""白云山风景名胜区"",""via_names"":""越秀公园,南越王博物院,西华路,陈家祠,永庆坊,沙面岛,上下九步行街,圣心大教堂,北京路步行街,大佛寺,珠江夜游天字码头,东山口,花城广场,广东省博物馆,广州塔,海心桥"",""via_points"":""113.265561,23.140096;113.269853,23.126878;113.250654,23.130413;113.24693,23.12705;113.237495,23.114821;113.24445,23.10781;113.24794,23.11467;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.271155,23.114704;113.296354,23.124401;113.324593,23.120498;113.326369,23.114763;113.324521,23.106428;113.31951,23.107118""}","{""optimal_visit_order"":[{""poi_name"":""白云山风景名胜区"",""lat"":23.180245,""lon"":113.297041,""type"":""start"",""index"":0},{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""via"",""index"":1},{""poi_name"":""南越王博物院"",""lat"":23.126878,""lon"":113.269853,""type"":""via"",""index"":2},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":3},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":4},{""poi_name"":""珠江夜游天字码头"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":5},{""poi_name"":""圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":6},{""poi_name"":""上下九步行街"",""lat"":23.11467,""lon"":113.24794,""type"":""via"",""index"":7},{""poi_name"":""沙面岛"",""lat"":23.10781,""lon"":113.24445,""type"":""via"",""index"":8},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":9},{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""via"",""index"":10},{""poi_name"":""西华路"",""lat"":23.130413,""lon"":113.250654,""type"":""via"",""index"":11},{""poi_name"":""东山口"",""lat"":23.124401,""lon"":113.296354,""type"":""via"",""index"":12},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":13},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":14},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""via"",""index"":15},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":16},{""poi_name"":""长隆野生动物世界"",""lat"":23.00266,""lon"":113.315593,""type"":""end"",""index"":17}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.106428"",""end_lon"":""113.324521"",""end_name"":""广州塔"",""mode"":""fixed_end"",""start_lat"":""23.180245"",""start_lon"":""113.297041"",""start_name"":""白云山景区"",""via_names"":""越秀公园,南越王博物馆,陈家祠,西华路,永庆坊,沙面岛,上下九步行街,圣心大教堂,北京路步行街,大佛寺,珠江夜游天字码头,东山口,花城广场,珠江新城,广东省博物馆,海心桥"",""via_points"":""113.265561,23.140096;113.261015,23.137823;113.24693,23.12705;113.253999,23.129002;113.237495,23.114821;113.244707,23.106802;113.24794,23.11467;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.271155,23.114704;113.296581,23.123309;113.324593,23.120498;113.326525,23.125975;113.326369,23.114763;113.31951,23.107118""}","{""optimal_visit_order"":[{""poi_name"":""白云山景区"",""lat"":23.180245,""lon"":113.297041,""type"":""start"",""index"":0},{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""via"",""index"":1},{""poi_name"":""南越王博物馆"",""lat"":23.137823,""lon"":113.261015,""type"":""via"",""index"":2},{""poi_name"":""西华路"",""lat"":23.129002,""lon"":113.253999,""type"":""via"",""index"":3},{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""via"",""index"":4},{""poi_name"":""上下九步行街"",""lat"":23.11467,""lon"":113.24794,""type"":""via"",""index"":5},{""poi_name"":""沙面岛"",""lat"":23.106802,""lon"":113.244707,""type"":""via"",""index"":6},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":7},{""poi_name"":""圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":8},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":9},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":10},{""poi_name"":""珠江夜游天字码头"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":11},{""poi_name"":""东山口"",""lat"":23.123309,""lon"":113.296581,""type"":""via"",""index"":12},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":13},{""poi_name"":""珠江新城"",""lat"":23.125975,""lon"":113.326525,""type"":""via"",""index"":14},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":15},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":16},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""end"",""index"":17}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.106428"",""end_lon"":""113.324521"",""end_name"":""广州塔"",""mode"":""fixed_end"",""start_lat"":""23.180245"",""start_lon"":""113.297041"",""start_name"":""白云山景区"",""via_names"":""越秀公园,南越王博物院(王墓展区),西华路,陈家祠堂,上下九步行街,沙面岛,永庆坊,圣心大教堂,北京路步行街,大佛寺,珠江夜游(天字码头),东山口,花城广场,珠江新城,广东省博物馆,海心桥"",""via_points"":""113.265561,23.140096;113.261015,23.137823;113.250654,23.130413;113.245158,23.126692;113.24794,23.11467;113.244707,23.106802;113.237495,23.114821;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.271155,23.114704;113.296581,23.123309;113.324593,23.120498;113.326525,23.125975;113.326369,23.114763;113.31951,23.107118""}","{""optimal_visit_order"":[{""poi_name"":""白云山景区"",""lat"":23.180245,""lon"":113.297041,""type"":""start"",""index"":0},{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""via"",""index"":1},{""poi_name"":""南越王博物院(王墓展区)"",""lat"":23.137823,""lon"":113.261015,""type"":""via"",""index"":2},{""poi_name"":""西华路"",""lat"":23.130413,""lon"":113.250654,""type"":""via"",""index"":3},{""poi_name"":""陈家祠堂"",""lat"":23.126692,""lon"":113.245158,""type"":""via"",""index"":4},{""poi_name"":""上下九步行街"",""lat"":23.11467,""lon"":113.24794,""type"":""via"",""index"":5},{""poi_name"":""沙面岛"",""lat"":23.106802,""lon"":113.244707,""type"":""via"",""index"":6},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":7},{""poi_name"":""圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":8},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":9},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":10},{""poi_name"":""珠江夜游(天字码头)"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":11},{""poi_name"":""东山口"",""lat"":23.123309,""lon"":113.296581,""type"":""via"",""index"":12},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":13},{""poi_name"":""珠江新城"",""lat"":23.125975,""lon"":113.326525,""type"":""via"",""index"":14},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":15},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":16},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""end"",""index"":17}]}"
6016308badc4a6d075d162c90326ef60,optimize_visit_order,"{""end_lat"":""39.561789"",""end_lon"":""118.075413"",""end_name"":""河头老街"",""mode"":""fixed_end"",""start_lat"":""39.068539"",""start_lon"":""117.227045"",""start_name"":""天津市河西区瑞江花园"",""via_names"":""唐山宴,南湖旅游景区,培仁历史文化街"",""via_points"":""118.149733,39.603538;118.160704,39.599583;118.195392,39.631793""}","{""optimal_visit_order"":[{""poi_name"":""天津市河西区瑞江花园"",""lat"":39.068539,""lon"":117.227045,""type"":""start"",""index"":0},{""poi_name"":""南湖旅游景区"",""lat"":39.599583,""lon"":118.160704,""type"":""via"",""index"":1},{""poi_name"":""培仁历史文化街"",""lat"":39.631793,""lon"":118.195392,""type"":""via"",""index"":2},{""poi_name"":""唐山宴"",""lat"":39.603538,""lon"":118.149733,""type"":""via"",""index"":3},{""poi_name"":""河头老街"",""lat"":39.561789,""lon"":118.075413,""type"":""end"",""index"":4}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.106428"",""end_lon"":""113.324521"",""end_name"":""广州塔"",""mode"":""fixed_end"",""start_lat"":""23.140096"",""start_lon"":""113.265561"",""start_name"":""越秀公园"",""via_names"":""陈家祠,永庆坊,沙面岛,上下九步行街,西华路,广州圣心大教堂,北京路步行街,大佛寺,花城广场,珠江新城,珠江夜游(天字码头),南越王博物院(王宫展区),东山口,广东省博物馆,海心桥,白云山景区"",""via_points"":""113.24693,23.12705;113.237495,23.114821;113.24445,23.10781;113.246848,23.114017;113.250654,23.130413;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.324593,23.120498;113.326525,23.125975;113.271155,23.114704;113.269853,23.126878;113.296581,23.123309;113.326369,23.114763;113.31951,23.107118;113.297041,23.180245""}","{""optimal_visit_order"":[{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""start"",""index"":0},{""poi_name"":""南越王博物院(王宫展区)"",""lat"":23.126878,""lon"":113.269853,""type"":""via"",""index"":1},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":2},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":3},{""poi_name"":""珠江夜游(天字码头)"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":4},{""poi_name"":""广州圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":5},{""poi_name"":""上下九步行街"",""lat"":23.114017,""lon"":113.246848,""type"":""via"",""index"":6},{""poi_name"":""沙面岛"",""lat"":23.10781,""lon"":113.24445,""type"":""via"",""index"":7},{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""via"",""index"":8},{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""via"",""index"":9},{""poi_name"":""西华路"",""lat"":23.130413,""lon"":113.250654,""type"":""via"",""index"":10},{""poi_name"":""东山口"",""lat"":23.123309,""lon"":113.296581,""type"":""via"",""index"":11},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":12},{""poi_name"":""珠江新城"",""lat"":23.125975,""lon"":113.326525,""type"":""via"",""index"":13},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":14},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":15},{""poi_name"":""白云山景区"",""lat"":23.180245,""lon"":113.297041,""type"":""via"",""index"":16},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""end"",""index"":17}]}"
6016308badc4a6d075d162c90326ef60,optimize_visit_order,"{""end_lat"":""39.06853888888889"",""end_lon"":""117.22704499999999"",""end_name"":""天津市河西区尖山街道竹苑瑞江花园竹苑"",""mode"":""fixed_end"",""start_lat"":""39.06853888888889"",""start_lon"":""117.22704499999999"",""start_name"":""天津市河西区尖山街道竹苑瑞江花园竹苑"",""via_names"":""滦州古城,河头老街,唐山培仁历史文化街"",""via_points"":""118.757937,39.742639;118.075413,39.561789;118.195392,39.631793""}","{""optimal_visit_order"":[{""poi_name"":""天津市河西区尖山街道竹苑瑞江花园竹苑"",""lat"":39.06853888888889,""lon"":117.22704499999999,""type"":""start"",""index"":0},{""poi_name"":""滦州古城"",""lat"":39.742639,""lon"":118.757937,""type"":""via"",""index"":1},{""poi_name"":""唐山培仁历史文化街"",""lat"":39.631793,""lon"":118.195392,""type"":""via"",""index"":2},{""poi_name"":""河头老街"",""lat"":39.561789,""lon"":118.075413,""type"":""via"",""index"":3},{""poi_name"":""天津市河西区尖山街道竹苑瑞江花园竹苑"",""lat"":39.06853888888889,""lon"":117.22704499999999,""type"":""end"",""index"":4}]}"
44cc53ca6ebbe361437b9ced20180c85,optimize_visit_order,"{""end_lat"":""23.180245"",""end_lon"":""113.297041"",""end_name"":""白云山"",""mode"":""flexible_end"",""start_lat"":""23.114821"",""start_lon"":""113.237495"",""start_name"":""永庆坊"",""via_names"":""陈家祠,沙面岛,上下九步行街,西华路,圣心大教堂,北京路步行街,大佛寺,花城广场,珠江新城,广州塔,珠江夜游,南越王博物院,越秀公园,东山口,广东省博物馆,海心桥"",""via_points"":""113.24693,23.12705;113.24445,23.10781;113.246848,23.114017;113.250654,23.130413;113.260262,23.114589;113.267679,23.120946;113.268027,23.122373;113.324593,23.120498;113.326525,23.125975;113.324521,23.106428;113.271155,23.114704;113.269853,23.126878;113.265561,23.140096;113.296581,23.123309;113.326369,23.114763;113.31951,23.107118""}","{""optimal_visit_order"":[{""poi_name"":""永庆坊"",""lat"":23.114821,""lon"":113.237495,""type"":""start"",""index"":0},{""poi_name"":""上下九步行街"",""lat"":23.114017,""lon"":113.246848,""type"":""via"",""index"":1},{""poi_name"":""沙面岛"",""lat"":23.10781,""lon"":113.24445,""type"":""via"",""index"":2},{""poi_name"":""圣心大教堂"",""lat"":23.114589,""lon"":113.260262,""type"":""via"",""index"":3},{""poi_name"":""北京路步行街"",""lat"":23.120946,""lon"":113.267679,""type"":""via"",""index"":4},{""poi_name"":""大佛寺"",""lat"":23.122373,""lon"":113.268027,""type"":""via"",""index"":5},{""poi_name"":""南越王博物院"",""lat"":23.126878,""lon"":113.269853,""type"":""via"",""index"":6},{""poi_name"":""珠江夜游"",""lat"":23.114704,""lon"":113.271155,""type"":""via"",""index"":7},{""poi_name"":""西华路"",""lat"":23.130413,""lon"":113.250654,""type"":""via"",""index"":8},{""poi_name"":""陈家祠"",""lat"":23.12705,""lon"":113.24693,""type"":""via"",""index"":9},{""poi_name"":""越秀公园"",""lat"":23.140096,""lon"":113.265561,""type"":""via"",""index"":10},{""poi_name"":""东山口"",""lat"":23.123309,""lon"":113.296581,""type"":""via"",""index"":11},{""poi_name"":""花城广场"",""lat"":23.120498,""lon"":113.324593,""type"":""via"",""index"":12},{""poi_name"":""珠江新城"",""lat"":23.125975,""lon"":113.326525,""type"":""via"",""index"":13},{""poi_name"":""广东省博物馆"",""lat"":23.114763,""lon"":113.326369,""type"":""via"",""index"":14},{""poi_name"":""广州塔"",""lat"":23.106428,""lon"":113.324521,""type"":""via"",""index"":15},{""poi_name"":""海心桥"",""lat"":23.107118,""lon"":113.31951,""type"":""via"",""index"":16},{""poi_name"":""白云山"",""lat"":23.180245,""lon"":113.297041,""type"":""end"",""index"":17}]}"
